18:58:01.258,00-00-00-00-07-d2,10.123.123.1,10.0.0.5,6,0,0,0,365000000,0,0,0,365000000,33464,22,0.000000
18:58:01.258,00-00-00-00-07-d2,10.123.123.1,10.0.0.12,6,0,0,0,351000000,0,0,0,351000000,51222,22,0.000000
18:58:01.260,00-00-00-00-07-d2,10.123.123.1,10.0.0.14,6,0,0,0,392000000,0,0,0,392000000,56108,22,0.000000
18:58:01.261,00-00-00-00-07-d2,10.123.123.1,10.0.0.15,6,0,0,1,98000000,0,0,1,98000000,39178,22,0.000000
18:58:01.261,00-00-00-00-07-d2,10.123.123.1,10.0.0.9,6,0,0,1,121000000,0,0,1,121000000,46490,22,0.000000
18:58:01.262,00-00-00-00-07-d2,10.123.123.1,10.0.0.7,6,0,0,0,439000000,0,0,0,439000000,59218,22,0.000000
18:58:01.263,00-00-00-00-07-d2,10.123.123.1,10.0.0.13,6,0,0,1,56000000,0,0,1,56000000,47980,22,0.000000
18:58:01.263,00-00-00-00-07-d2,10.123.123.1,10.0.0.3,6,0,0,0,440000000,0,0,0,440000000,59394,22,0.000000
18:58:01.264,00-00-00-00-07-d2,10.123.123.1,10.0.0.8,6,0,0,0,409000000,0,0,0,409000000,56463,22,0.000000
18:58:01.264,00-00-00-00-07-d2,10.123.123.1,10.0.0.16,6,0,0,0,382000000,0,0,0,382000000,41737,22,0.000000
18:58:01.444,00-00-00-00-0b-bc,10.123.123.1,10.0.0.7,6,0,0,0,120000000,0,0,0,120000000,59218,22,0.000000
18:58:01.445,00-00-00-00-0b-bc,10.0.0.7,10.123.123.1,6,8,564,0,828000000,8,564,0,828000000,22,59218,681.159420
18:58:01.445,00-00-00-00-0b-bc,10.123.123.1,10.0.0.8,6,1,66,0,89000000,1,66,0,89000000,56463,22,741.573034
18:58:01.446,00-00-00-00-0b-bc,10.0.0.8,10.123.123.1,6,1,54,0,6000000,1,54,0,6000000,22,56463,9000.000000
18:58:01.447,00-00-00-00-0b-ba,10.123.123.1,10.0.0.4,6,0,0,0,14000000,0,0,0,14000000,42675,22,0.000000
18:58:01.448,00-00-00-00-0b-ba,10.123.123.1,10.0.0.3,6,0,0,0,155000000,0,0,0,155000000,59394,22,0.000000
18:58:01.449,00-00-00-00-0b-ba,10.0.0.3,10.123.123.1,6,7,522,0,751000000,7,522,0,751000000,22,59394,695.073236
18:58:01.449,00-00-00-00-0b-ba,10.0.0.4,10.123.123.1,6,4,276,0,743000000,4,276,0,743000000,22,42675,371.467026
18:58:01.548,00-00-00-00-07-d1,10.123.123.1,10.0.0.1,6,0,0,0,18000000,0,0,0,18000000,46101,22,0.000000
18:58:01.550,00-00-00-00-07-d1,10.123.123.1,10.0.0.10,6,0,0,0,137000000,0,0,0,137000000,33774,22,0.000000
18:58:01.550,00-00-00-00-07-d1,10.123.123.1,10.0.0.9,6,0,0,0,959000000,0,0,0,959000000,46490,22,0.000000
18:58:01.551,00-00-00-00-07-d1,10.123.123.1,10.0.0.15,6,0,0,0,957000000,0,0,0,957000000,39178,22,0.000000
18:58:01.552,00-00-00-00-07-d1,10.123.123.1,10.0.0.14,6,0,0,0,67000000,0,0,0,67000000,56108,22,0.000000
18:58:01.552,00-00-00-00-07-d1,10.123.123.1,10.0.0.12,6,0,0,0,25000000,0,0,0,25000000,51222,22,0.000000
18:58:01.553,00-00-00-00-07-d1,10.123.123.1,10.0.0.4,6,0,0,0,12000000,0,0,0,12000000,42675,22,0.000000
18:58:01.553,00-00-00-00-07-d1,10.123.123.1,10.0.0.3,6,0,0,0,153000000,0,0,0,153000000,59394,22,0.000000
18:58:01.554,00-00-00-00-07-d1,10.0.0.3,10.123.123.1,6,7,522,0,751000000,7,522,0,751000000,22,59394,695.073236
18:58:01.555,00-00-00-00-07-d1,10.123.123.1,10.0.0.16,6,0,0,0,57000000,0,0,0,57000000,41737,22,0.000000
18:58:01.555,00-00-00-00-07-d1,10.123.123.1,10.0.0.2,6,0,0,0,206000000,0,0,0,206000000,35571,22,0.000000
18:58:01.556,00-00-00-00-07-d1,10.123.123.1,10.0.0.5,6,0,0,0,39000000,0,0,0,39000000,33464,22,0.000000
18:58:01.557,00-00-00-00-07-d1,10.123.123.1,10.0.0.7,6,0,0,0,116000000,0,0,0,116000000,59218,22,0.000000
18:58:01.557,00-00-00-00-07-d1,10.123.123.1,10.0.0.13,6,0,0,0,907000000,0,0,0,907000000,47980,22,0.000000
18:58:01.558,00-00-00-00-07-d1,10.123.123.1,10.0.0.8,6,0,0,0,86000000,0,0,0,86000000,56463,22,0.000000
18:58:01.559,00-00-00-00-07-d1,10.0.0.4,10.123.123.1,6,4,276,0,743000000,4,276,0,743000000,22,42675,371.467026
18:58:01.569,00-00-00-00-03-e9,10.123.123.1,10.0.0.1,6,0,0,0,248000000,0,0,0,248000000,46101,22,0.000000
18:58:01.570,00-00-00-00-03-e9,10.123.123.1,10.0.0.10,6,0,0,0,138000000,0,0,0,138000000,33774,22,0.000000
18:58:01.571,00-00-00-00-03-e9,10.0.0.11,10.123.123.1,6,3,210,0,648000000,3,210,0,648000000,22,52286,324.074074
18:58:01.571,00-00-00-00-03-e9,10.0.0.12,10.123.123.1,6,6,420,0,648000000,6,420,0,648000000,22,51222,648.148148
18:58:01.572,00-00-00-00-03-e9,10.123.123.1,10.0.0.9,6,0,0,0,232000000,0,0,0,232000000,46490,22,0.000000
18:58:01.573,00-00-00-00-03-e9,10.0.0.6,10.123.123.1,6,4,264,0,688000000,4,264,0,688000000,22,33566,383.720930
18:58:01.573,00-00-00-00-03-e9,10.0.0.8,10.123.123.1,6,1,54,0,8000000,1,54,0,8000000,22,56463,6750.000000
18:58:01.574,00-00-00-00-03-e9,10.0.0.10,10.123.123.1,6,6,456,0,600000000,6,456,0,600000000,22,33774,760.000000
18:58:01.575,00-00-00-00-03-e9,10.0.0.13,10.123.123.1,6,8,588,1,144000000,8,588,1,144000000,22,47980,513.986014
18:58:01.575,00-00-00-00-03-e9,10.0.0.5,10.123.123.1,6,7,498,0,688000000,7,498,0,688000000,22,33464,723.837209
18:58:01.576,00-00-00-00-03-e9,10.0.0.2,10.123.123.1,6,0,0,0,480000000,0,0,0,480000000,22,35571,0.000000
18:58:01.576,00-00-00-00-03-e9,10.123.123.1,10.0.0.5,6,0,0,0,41000000,0,0,0,41000000,33464,22,0.000000
18:58:01.577,00-00-00-00-03-e9,10.123.123.1,10.0.0.7,6,0,0,0,118000000,0,0,0,118000000,59218,22,0.000000
18:58:01.578,00-00-00-00-03-e9,10.123.123.1,10.0.0.11,6,1,66,0,300000000,1,66,0,300000000,52286,22,220.000000
18:58:01.579,00-00-00-00-03-e9,10.123.123.1,10.0.0.15,6,0,0,0,215000000,0,0,0,215000000,39178,22,0.000000
18:58:01.579,00-00-00-00-03-e9,10.0.0.7,10.123.123.1,6,8,564,0,816000000,8,564,0,816000000,22,59218,691.176471
18:58:01.580,00-00-00-00-03-e9,10.0.0.14,10.123.123.1,6,6,456,0,559000000,6,456,0,559000000,22,56108,815.742397
18:58:01.580,00-00-00-00-03-e9,10.0.0.16,10.123.123.1,6,6,432,0,520000000,6,432,0,520000000,22,41737,830.769231
18:58:01.581,00-00-00-00-03-e9,10.123.123.1,10.0.0.12,6,0,0,0,27000000,0,0,0,27000000,51222,22,0.000000
18:58:01.582,00-00-00-00-03-e9,10.123.123.1,10.0.0.14,6,0,0,0,69000000,0,0,0,69000000,56108,22,0.000000
18:58:01.582,00-00-00-00-03-e9,10.0.0.9,10.123.123.1,6,1,66,0,648000000,1,66,0,648000000,22,46490,101.851852
18:58:01.583,00-00-00-00-03-e9,10.123.123.1,10.0.0.4,6,1,66,0,300000000,1,66,0,300000000,42675,22,220.000000
18:58:01.584,00-00-00-00-03-e9,10.123.123.1,10.0.0.6,6,0,0,0,167000000,0,0,0,167000000,33566,22,0.000000
18:58:01.584,00-00-00-00-03-e9,10.123.123.1,10.0.0.3,6,0,0,0,176000000,0,0,0,176000000,59394,22,0.000000
18:58:01.585,00-00-00-00-03-e9,10.0.0.3,10.123.123.1,6,7,522,0,732000000,7,522,0,732000000,22,59394,713.114754
18:58:01.586,00-00-00-00-03-e9,10.123.123.1,10.0.0.16,6,0,0,0,59000000,0,0,0,59000000,41737,22,0.000000
18:58:01.586,00-00-00-00-03-e9,10.123.123.1,10.0.0.2,6,0,0,0,176000000,0,0,0,176000000,35571,22,0.000000
18:58:01.587,00-00-00-00-03-e9,10.0.0.15,10.123.123.1,6,8,588,1,144000000,8,588,1,144000000,22,39178,513.986014
18:58:01.587,00-00-00-00-03-e9,10.0.0.1,10.123.123.1,6,0,0,0,480000000,0,0,0,480000000,22,46101,0.000000
18:58:01.588,00-00-00-00-03-e9,10.123.123.1,10.0.0.13,6,0,0,0,224000000,0,0,0,224000000,47980,22,0.000000
18:58:01.589,00-00-00-00-03-e9,10.123.123.1,10.0.0.8,6,1,66,0,87000000,1,66,0,87000000,56463,22,758.620690
18:58:01.589,00-00-00-00-03-e9,10.0.0.4,10.123.123.1,6,4,276,0,732000000,4,276,0,732000000,22,42675,377.049180
18:58:03.063,00-00-00-00-0b-bb,10.123.123.1,10.0.0.6,6,0,0,1,644000000,0,0,1,476000000,33566,22,0.000000
18:58:03.064,00-00-00-00-0b-bb,10.0.0.5,10.123.123.1,6,11,762,2,994000000,4,264,2,284000000,22,33464,115.586690
18:58:03.064,00-00-00-00-0b-bb,10.0.0.6,10.123.123.1,6,11,642,2,988000000,7,378,2,284000000,22,33566,165.499124
18:58:03.065,00-00-00-00-0b-bb,10.123.123.1,10.0.0.5,6,0,0,1,724000000,0,0,1,682000000,33464,22,0.000000
18:58:03.067,00-00-00-00-0b-be,10.123.123.1,10.0.0.12,6,0,0,1,717000000,0,0,1,689000000,51222,22,0.000000
18:58:03.067,00-00-00-00-0b-be,10.123.123.1,10.0.0.11,6,0,0,1,638000000,-1,-66,1,335000000,52286,22,-49.438202
18:58:03.068,00-00-00-00-0b-be,10.0.0.11,10.123.123.1,6,11,642,2,954000000,8,432,2,284000000,22,52286,189.141856
18:58:03.068,00-00-00-00-0b-be,10.0.0.12,10.123.123.1,6,11,750,2,961000000,5,330,2,284000000,22,51222,144.483363
18:58:03.071,00-00-00-00-0b-bd,10.123.123.1,10.0.0.10,6,0,0,1,531000000,0,0,1,391000000,33774,22,0.000000
18:58:03.072,00-00-00-00-0b-bd,10.0.0.10,10.123.123.1,6,17,1206,2,889000000,11,750,2,283000000,22,33774,328.515112
18:58:03.073,00-00-00-00-0b-bd,10.123.123.1,10.0.0.9,6,0,0,2,102000000,0,0,2,-132000000,46490,22,0.000000
18:58:03.074,00-00-00-00-0b-bd,10.0.0.9,10.123.123.1,6,2,132,2,946000000,1,66,2,283000000,22,46490,28.909330
18:58:03.077,00-00-00-00-0b-c0,10.0.0.16,10.123.123.1,6,11,762,2,809000000,5,330,2,283000000,22,41737,144.546649
18:58:03.078,00-00-00-00-0b-c0,10.0.0.15,10.123.123.1,6,9,654,3,442000000,1,66,2,283000000,22,39178,28.909330
18:58:03.079,00-00-00-00-0b-c0,10.123.123.1,10.0.0.15,6,0,0,2,43000000,0,0,2,-174000000,39178,22,0.000000
18:58:03.079,00-00-00-00-0b-c0,10.123.123.1,10.0.0.16,6,0,0,1,582000000,0,0,1,521000000,41737,22,0.000000
18:58:03.083,00-00-00-00-0b-b9,10.0.0.1,10.123.123.1,6,4,216,1,810000000,4,216,1,810000000,22,46101,119.337017
18:58:03.084,00-00-00-00-0b-b9,10.123.123.1,10.0.0.2,6,0,0,1,541000000,0,0,1,320000000,35571,22,0.000000
18:58:03.085,00-00-00-00-0b-b9,10.123.123.1,10.0.0.1,6,0,0,1,549000000,0,0,1,548000000,46101,22,0.000000
18:58:03.091,00-00-00-00-07-d1,10.123.123.1,10.0.0.1,6,0,0,1,546000000,0,0,1,528000000,46101,22,0.000000
18:58:03.092,00-00-00-00-07-d1,10.123.123.1,10.0.0.10,6,0,0,1,888000000,0,0,1,751000000,33774,22,0.000000
18:58:03.093,00-00-00-00-07-d1,10.123.123.1,10.0.0.11,6,0,0,1,954000000,0,0,1,954000000,52286,22,0.000000
18:58:03.094,00-00-00-00-07-d1,10.123.123.1,10.0.0.9,6,0,0,3,242000000,0,0,3,-717000000,46490,22,0.000000
18:58:03.095,00-00-00-00-07-d1,10.123.123.1,10.0.0.15,6,0,0,3,240000000,0,0,3,-717000000,39178,22,0.000000
18:58:03.096,00-00-00-00-07-d1,10.123.123.1,10.0.0.14,6,0,0,1,855000000,0,0,1,788000000,56108,22,0.000000
18:58:03.097,00-00-00-00-07-d1,10.123.123.1,10.0.0.12,6,0,0,1,972000000,0,0,1,947000000,51222,22,0.000000
18:58:03.098,00-00-00-00-07-d1,10.123.123.1,10.0.0.6,6,0,0,1,936000000,0,0,1,936000000,33566,22,0.000000
18:58:03.099,00-00-00-00-07-d1,10.123.123.1,10.0.0.4,6,0,0,1,708000000,0,0,1,696000000,42675,22,0.000000
18:58:03.100,00-00-00-00-07-d1,10.123.123.1,10.0.0.3,6,0,0,1,514000000,0,0,1,361000000,59394,22,0.000000
18:58:03.101,00-00-00-00-07-d1,10.0.0.3,10.123.123.1,6,13,954,3,34000000,6,432,3,-717000000,22,59394,189.224704
18:58:03.102,00-00-00-00-07-d1,10.123.123.1,10.0.0.16,6,0,0,2,340000000,0,0,2,283000000,41737,22,0.000000
18:58:03.103,00-00-00-00-07-d1,10.123.123.1,10.0.0.2,6,0,0,1,538000000,0,0,1,332000000,35571,22,0.000000
18:58:03.104,00-00-00-00-07-d1,10.123.123.1,10.0.0.5,6,0,0,2,322000000,0,0,2,283000000,33464,22,0.000000
18:58:03.105,00-00-00-00-07-d1,10.0.0.1,10.123.123.1,6,4,216,1,809000000,4,216,1,809000000,22,46101,119.402985
18:58:03.106,00-00-00-00-07-d1,10.123.123.1,10.0.0.7,6,0,0,1,872000000,0,0,1,756000000,59218,22,0.000000
18:58:03.107,00-00-00-00-07-d1,10.123.123.1,10.0.0.13,6,0,0,3,190000000,0,0,3,-717000000,47980,22,0.000000
18:58:03.108,00-00-00-00-07-d1,10.123.123.1,10.0.0.8,6,0,0,1,846000000,0,0,1,760000000,56463,22,0.000000
18:58:03.109,00-00-00-00-07-d1,10.0.0.4,10.123.123.1,6,11,738,3,26000000,7,462,3,-717000000,22,42675,202.365309
18:58:03.112,00-00-00-00-0b-ba,10.123.123.1,10.0.0.4,6,0,0,1,709000000,0,0,1,695000000,42675,22,0.000000
18:58:03.113,00-00-00-00-0b-ba,10.123.123.1,10.0.0.3,6,0,0,1,516000000,0,0,1,361000000,59394,22,0.000000
18:58:03.114,00-00-00-00-0b-ba,10.0.0.3,10.123.123.1,6,13,954,3,34000000,6,432,3,-717000000,22,59394,189.224704
18:58:03.115,00-00-00-00-0b-ba,10.0.0.4,10.123.123.1,6,11,738,3,26000000,7,462,3,-717000000,22,42675,202.365309
18:58:03.120,00-00-00-00-0b-bf,10.123.123.1,10.0.0.14,6,0,0,1,525000000,0,0,1,454000000,56108,22,0.000000
18:58:03.121,00-00-00-00-0b-bf,10.0.0.14,10.123.123.1,6,15,1086,2,844000000,9,630,2,285000000,22,56108,275.711160
18:58:03.122,00-00-00-00-0b-bf,10.0.0.13,10.123.123.1,6,9,654,3,445000000,1,66,2,285000000,22,47980,28.884026
18:58:03.122,00-00-00-00-0b-bf,10.123.123.1,10.0.0.13,6,0,0,2,53000000,0,0,2,-173000000,47980,22,0.000000
18:58:03.124,00-00-00-00-0b-bc,10.123.123.1,10.0.0.7,6,0,0,1,665000000,0,0,1,545000000,59218,22,0.000000
18:58:03.125,00-00-00-00-0b-bc,10.0.0.7,10.123.123.1,6,15,1026,3,112000000,7,462,3,-716000000,22,59218,202.276708
18:58:03.125,00-00-00-00-0b-bc,10.123.123.1,10.0.0.8,6,0,0,1,630000000,-1,-66,1,541000000,56463,22,-42.829332
18:58:03.126,00-00-00-00-0b-bc,10.0.0.8,10.123.123.1,6,9,486,2,290000000,8,432,2,284000000,22,56463,189.141856
18:58:03.132,00-00-00-00-07-d2,10.123.123.1,10.0.0.10,6,0,0,2,164000000,0,0,2,-276000000,33774,22,0.000000
18:58:03.133,00-00-00-00-07-d2,10.123.123.1,10.0.0.1,6,0,0,2,629000000,0,0,2,284000000,46101,22,0.000000
18:58:03.134,00-00-00-00-07-d2,10.123.123.1,10.0.0.11,6,0,0,2,216000000,0,0,2,216000000,52286,22,0.000000
18:58:03.134,00-00-00-00-07-d2,10.123.123.1,10.0.0.9,6,0,0,3,405000000,0,0,2,284000000,46490,22,0.000000
18:58:03.135,00-00-00-00-07-d2,10.123.123.1,10.0.0.15,6,0,0,3,382000000,0,0,2,284000000,39178,22,0.000000
18:58:03.136,00-00-00-00-07-d2,10.123.123.1,10.0.0.14,6,0,0,2,131000000,0,0,2,-261000000,56108,22,0.000000
18:58:03.136,00-00-00-00-07-d2,10.123.123.1,10.0.0.12,6,0,0,2,216000000,0,0,2,-135000000,51222,22,0.000000
18:58:03.137,00-00-00-00-07-d2,10.123.123.1,10.0.0.3,6,0,0,2,181000000,0,0,2,-259000000,59394,22,0.000000
18:58:03.137,00-00-00-00-07-d2,10.123.123.1,10.0.0.4,6,0,0,2,198000000,0,0,2,198000000,42675,22,0.000000
18:58:03.138,00-00-00-00-07-d2,10.123.123.1,10.0.0.6,6,0,0,2,213000000,0,0,2,213000000,33566,22,0.000000
18:58:03.139,00-00-00-00-07-d2,10.123.123.1,10.0.0.16,6,0,0,2,666000000,0,0,2,284000000,41737,22,0.000000
18:58:03.139,00-00-00-00-07-d2,10.123.123.1,10.0.0.2,6,0,0,3,340000000,0,0,2,284000000,35571,22,0.000000
18:58:03.140,00-00-00-00-07-d2,10.123.123.1,10.0.0.5,6,0,0,2,649000000,0,0,2,284000000,33464,22,0.000000
18:58:03.140,00-00-00-00-07-d2,10.123.123.1,10.0.0.7,6,0,0,2,148000000,0,0,2,-291000000,59218,22,0.000000
18:58:03.141,00-00-00-00-07-d2,10.123.123.1,10.0.0.8,6,0,0,2,123000000,0,0,2,-286000000,56463,22,0.000000
18:58:03.141,00-00-00-00-07-d2,10.123.123.1,10.0.0.13,6,0,0,3,340000000,0,0,2,284000000,47980,22,0.000000
18:58:03.150,00-00-00-00-03-e9,10.123.123.1,10.0.0.1,6,0,0,1,546000000,0,0,1,298000000,46101,22,0.000000
18:58:03.151,00-00-00-00-03-e9,10.123.123.1,10.0.0.10,6,0,0,1,529000000,0,0,1,391000000,33774,22,0.000000
18:58:03.151,00-00-00-00-03-e9,10.0.0.11,10.123.123.1,6,11,642,2,931000000,8,432,2,283000000,22,52286,189.224704
18:58:03.152,00-00-00-00-03-e9,10.0.0.12,10.123.123.1,6,11,750,2,931000000,5,330,2,283000000,22,51222,144.546649
18:58:03.152,00-00-00-00-03-e9,10.123.123.1,10.0.0.9,6,0,0,2,100000000,0,0,2,-132000000,46490,22,0.000000
18:58:03.153,00-00-00-00-03-e9,10.0.0.6,10.123.123.1,6,11,642,2,971000000,7,378,2,283000000,22,33566,165.571616
18:58:03.154,00-00-00-00-03-e9,10.0.0.8,10.123.123.1,6,9,486,2,291000000,8,432,2,283000000,22,56463,189.224704
18:58:03.154,00-00-00-00-03-e9,10.0.0.10,10.123.123.1,6,17,1206,2,883000000,11,750,2,283000000,22,33774,328.515112
18:58:03.155,00-00-00-00-03-e9,10.0.0.13,10.123.123.1,6,9,654,3,427000000,1,66,2,283000000,22,47980,28.909330
18:58:03.155,00-00-00-00-03-e9,10.0.0.5,10.123.123.1,6,11,762,2,971000000,4,264,2,283000000,22,33464,115.637319
18:58:03.156,00-00-00-00-03-e9,10.0.0.2,10.123.123.1,6,0,0,2,243000000,0,0,2,-237000000,22,35571,0.000000
18:58:03.156,00-00-00-00-03-e9,10.123.123.1,10.0.0.5,6,0,0,1,722000000,0,0,1,681000000,33464,22,0.000000
18:58:03.157,00-00-00-00-03-e9,10.123.123.1,10.0.0.7,6,0,0,1,663000000,0,0,1,545000000,59218,22,0.000000
18:58:03.157,00-00-00-00-03-e9,10.123.123.1,10.0.0.11,6,0,0,1,635000000,-1,-66,1,335000000,52286,22,-49.438202
18:58:03.158,00-00-00-00-03-e9,10.123.123.1,10.0.0.15,6,0,0,2,56000000,0,0,2,-159000000,39178,22,0.000000
18:58:03.159,00-00-00-00-03-e9,10.0.0.7,10.123.123.1,6,15,1026,3,99000000,7,462,3,-717000000,22,59218,202.365309
18:58:03.159,00-00-00-00-03-e9,10.0.0.14,10.123.123.1,6,15,1086,2,842000000,9,630,2,283000000,22,56108,275.952694
18:58:03.160,00-00-00-00-03-e9,10.0.0.16,10.123.123.1,6,11,762,2,803000000,5,330,2,283000000,22,41737,144.546649
18:58:03.160,00-00-00-00-03-e9,10.123.123.1,10.0.0.12,6,0,0,1,715000000,0,0,1,688000000,51222,22,0.000000
18:58:03.161,00-00-00-00-03-e9,10.123.123.1,10.0.0.14,6,0,0,1,521000000,0,0,1,452000000,56108,22,0.000000
18:58:03.162,00-00-00-00-03-e9,10.0.0.9,10.123.123.1,6,2,132,2,931000000,1,66,2,283000000,22,46490,28.909330
18:58:03.162,00-00-00-00-03-e9,10.123.123.1,10.0.0.4,6,0,0,1,708000000,-1,-66,1,408000000,42675,22,-46.875000
18:58:03.163,00-00-00-00-03-e9,10.123.123.1,10.0.0.6,6,0,0,1,642000000,0,0,1,475000000,33566,22,0.000000
18:58:03.163,00-00-00-00-03-e9,10.123.123.1,10.0.0.3,6,0,0,1,514000000,0,0,1,338000000,59394,22,0.000000
18:58:03.164,00-00-00-00-03-e9,10.0.0.3,10.123.123.1,6,13,954,3,15000000,6,432,3,-717000000,22,59394,189.224704
18:58:03.164,00-00-00-00-03-e9,10.123.123.1,10.0.0.16,6,0,0,1,580000000,0,0,1,521000000,41737,22,0.000000
18:58:03.165,00-00-00-00-03-e9,10.123.123.1,10.0.0.2,6,0,0,1,538000000,0,0,1,362000000,35571,22,0.000000
18:58:03.165,00-00-00-00-03-e9,10.0.0.15,10.123.123.1,6,9,654,3,427000000,1,66,2,283000000,22,39178,28.909330
18:58:03.166,00-00-00-00-03-e9,10.0.0.1,10.123.123.1,6,4,216,1,812000000,4,216,1,332000000,22,46101,162.162162
18:58:03.167,00-00-00-00-03-e9,10.123.123.1,10.0.0.13,6,0,0,2,49000000,0,0,2,-175000000,47980,22,0.000000
18:58:03.167,00-00-00-00-03-e9,10.123.123.1,10.0.0.8,6,0,0,1,627000000,-1,-66,1,540000000,56463,22,-42.857143
18:58:03.168,00-00-00-00-03-e9,10.0.0.4,10.123.123.1,6,11,738,3,15000000,7,462,3,-717000000,22,42675,202.365309
18:58:05.352,00-00-00-00-0b-bb,10.123.123.1,10.0.0.6,6,0,0,3,933000000,0,0,2,289000000,33566,22,0.000000
18:58:05.353,00-00-00-00-0b-bb,10.0.0.5,10.123.123.1,6,11,762,5,283000000,0,0,3,-711000000,22,33464,0.000000
18:58:05.354,00-00-00-00-0b-bb,10.0.0.6,10.123.123.1,6,11,642,5,277000000,0,0,3,-711000000,22,33566,0.000000
18:58:05.355,00-00-00-00-0b-bb,10.123.123.1,10.0.0.5,6,0,0,4,13000000,0,0,3,-711000000,33464,22,0.000000
18:58:05.358,00-00-00-00-0b-be,10.123.123.1,10.0.0.12,6,0,0,4,6000000,0,0,3,-711000000,51222,22,0.000000
18:58:05.359,00-00-00-00-0b-be,10.123.123.1,10.0.0.11,6,0,0,3,927000000,0,0,2,289000000,52286,22,0.000000
18:58:05.360,00-00-00-00-0b-be,10.0.0.11,10.123.123.1,6,11,642,5,243000000,0,0,3,-711000000,22,52286,0.000000
18:58:05.361,00-00-00-00-0b-be,10.0.0.12,10.123.123.1,6,11,750,5,250000000,0,0,3,-711000000,22,51222,0.000000
18:58:05.365,00-00-00-00-0b-bd,10.123.123.1,10.0.0.10,6,0,0,3,820000000,0,0,2,289000000,33774,22,0.000000
18:58:05.366,00-00-00-00-0b-bd,10.0.0.10,10.123.123.1,6,17,1206,5,178000000,0,0,3,-711000000,22,33774,0.000000
18:58:05.367,00-00-00-00-0b-bd,10.123.123.1,10.0.0.9,6,0,0,4,391000000,0,0,2,289000000,46490,22,0.000000
18:58:05.368,00-00-00-00-0b-bd,10.0.0.9,10.123.123.1,6,2,132,5,235000000,0,0,3,-711000000,22,46490,0.000000
